Item,Series,Time Stamp,Date,Time (s),NodeNumber,Measurement ID,Image,Intensity (Cnt/s),Normalized Intensity (Cnt/s),Number Acqs,Number Unmarked Acqs,Number Marked Acqs,% Acqs Unmarked,Acq Time (s),DLS Temp (C),Attenuation Level (%),Laser Power (%),Set Temp (C),Ramp Rate (C/min),Well,Insert Info,Row,Col,Configuration,Radius (nm),Amplitude,Diffusion Coefficient (cm²/s),Diameter (nm),Polydispersity (nm),%PD,PD Index,Mw-R (kDa),Baseline,SOS,Viscosity from Sample Rh (cP),Lambda (1/s),Sigma (1/s²),D10 (nm),D50 (nm),D90 (nm),Span (D90 - D10)/D50,Range1 Radius (I) (nm),Range1 %Pd (I),Range1 Mw-R (I) (kDa),Range1 %Intensity (I),Range1 %Mass (I),Range1 %Number (I),Range1 Diameter (I) (nm),Range1 Diffusion Coefficient (I) (cm²/s),Range1 Particle Concentration (I) (1/mL),Range2 Radius (I) (nm),Range2 %Pd (I),Range2 Mw-R (I) (kDa),Range2 %Intensity (I),Range2 %Mass (I),Range2 %Number (I),Range2 Diameter (I) (nm),Range2 Diffusion Coefficient (I) (cm²/s),Range2 Particle Concentration (I) (1/mL),Range3 Radius (I) (nm),Range3 %Pd (I),Range3 Mw-R (I) (kDa),Range3 %Intensity (I),Range3 %Mass (I),Range3 %Number (I),Range3 Diameter (I) (nm),Range3 Diffusion Coefficient (I) (cm²/s),Range3 Particle Concentration (I) (1/mL),Range4 Radius (I) (nm),Range4 %Pd (I),Range4 Mw-R (I) (kDa),Range4 %Intensity (I),Range4 %Mass (I),Range4 %Number (I),Range4 Diameter (I) (nm),Range4 Diffusion Coefficient (I) (cm²/s),Range4 Particle Concentration (I) (1/mL),Range5 Radius (I) (nm),Range5 %Pd (I),Range5 Mw-R (I) (kDa),Range5 %Intensity (I),Range5 %Mass (I),Range5 %Number (I),Range5 Diameter (I) (nm),Range5 Diffusion Coefficient (I) (cm²/s),Range5 Particle Concentration (I) (1/mL),RMS Error,Number Unfiltered Peaks (I),Number Filtered Peaks (I),Pre-correction Internal Standard Rh (I) (nm),Internal Standard Viscosity (I) (cP),Mw-S (Da),1/Mw-S (1/Da),Particle Concentration (1/mL),Particle Concentration Calculation,Particle Material,Particle Shape,Particle Core Real RI,Particle Core Imaginary RI,Sample,Concentration (mg/mL),Mw-R Model,dn/dc (mL/g),Conformation Model for SLS,A2 (mol mL/g^2),Viscosity Calculation: Use Internal Standard,Internal Standard Rh (nm),Internal Standard Rh Range Minimum (nm),Internal Standard Rh Range Maximum (nm),Solvent,Rfr Idx @ 589nm & 20C,Viscosity (cP),Temp Model,
C5,,12:54:14,2025-08-30,938,21,21,None,5678448.2783470508,10324451.191400003,8,8,0,100,5.0331602096557617,24.993214016424137,0,55.000001192092896,25,5,C5,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",3,5,2025-Aug-30 12:37:26,56.580591802243021,0.073369757085457371,4.2856184854727258e-08,113.16118360448604,28.87036660657671,51.025211449683361,0.51025211449683361,42468.804941618342,0.99981501099085701,1.0442835139246684,--,610.91299656079207,1857.6406642165912,--,--,--,--,4.674827145766935,8.817085658719467,124.24991725948365,4.7426412274315695,85.386785626140636,99.998632208826066,9.3496542915338701,5.1869902904591446e-07,--,72.393767142251903,23.955444328689772,75597.506360864558,91.561867386915765,6.1861739590729341,0.0013677122324106117,144.78753428450381,3.3494987167915536e-08,--,--,--,--,--,--,--,--,--,--,2247.7408902320858,17.727892721705064,234204116.53183565,3.6954913856526725,8.427040414786422,7.8941507546815279e-08,4495.4817804641716,1.0787846197060651e-09,--,--,--,--,--,--,--,--,--,--,0.00011056986606877267,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90014064574115038,Aqueous,
C6,,12:54:59,2025-08-30,983,22,22,None,5413207.7140498217,10826415.428099643,8,8,0,100,5.0331602096557617,24.948747373231623,0,50,25,5,C6,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",3,6,2025-Aug-30 12:37:26,57.011208122102602,0.078549174375695363,4.2482597654452222e-08,114.0224162442052,29.066588594259628,50.983989905996822,0.50983989905996818,43228.925099543121,0.99987680066310081,0.8450661106029228,--,608.95742932328676,1839.5513020712808,--,--,--,--,4.130335597488763,36.996876061235021,92.995333596827862,3.3630152914350586,94.151195852427421,99.999270647256196,8.260671194977526,5.8638920719132021e-07,--,78.812075611096446,44.197121851040663,92220.274308467822,96.636984708564938,5.8488041475725856,0.00072935274381116159,157.62415122219289,3.0731130955070512e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0001082956762930473,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90106318492586368,Aqueous,
C7,,12:55:44,2025-08-30,1028,23,23,None,6909454.4515234604,20351854.387081966,8,8,0,100,5.0331602096557617,24.949782131188101,2.9999999329447746,34.999999403953552,25,5,C7,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",3,7,2025-Aug-30 12:37:26,408.32270698041958,0.031223351448760258,5.9317063222960823e-09,816.64541396083916,233.06910029664823,57.0796324358774,0.57079632435877403,4329170.8076716503,1.0071314655101951,1.7427495152438761,--,1.082707402417119e-06,299.6405339251811,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,278.19127360128056,30.853623134696743,1763817.2480247726,100,100.00000000000001,100.00000000000001,556.38254720256111,8.7064211295291192e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00070139188194740952,3,1,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90104169874259699,Aqueous,
C8,,12:56:30,2025-08-30,1074,24,24,None,5426551.866670534,7235402.4888940454,8,8,0,100,5.0331602096557617,24.946739194201879,0,75,25,5,C8,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",3,8,2025-Aug-30 12:37:26,46.293694653541102,0.074166660892010988,5.2315025335623028e-08,92.587389307082205,26.424270385376282,57.079631649912031,0.57079631649912033,26556.244904738436,0.99996750742448248,1.9967430286599614,--,0.00012659325329580877,2642.6968828112076,--,--,--,--,5.3248520648098641,34.621507343063776,168.49734229488126,7.9231507962837657,95.642084940141103,99.999293295536233,10.649704129619728,4.5482123807435333e-07,--,74.4953659430725,40.382338257912345,80832.627314079145,92.076849203716236,4.357915059858902,0.00070670446375358713,148.990731886145,3.2510153860178644e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0001020737683072833,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90110488615577999,Aqueous,
D1,,12:57:22,2025-08-30,1126,25,25,None,5102809.423077343,5371378.344294033,8,8,0,100,5.0331602096557617,24.977286829784823,5.000000074505806,100,25,5,D1,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",4,1,2025-Aug-30 12:37:26,53.835855028205366,0.050790327557867568,4.502221476704713e-08,107.67171005641073,30.729308199663556,57.079632493185137,0.5707963249318514,37804.197386967127,1.0009858341940494,0.53667041604529742,--,8.7338046783824525e-07,2274.3001352621072,--,--,--,--,4.1042972798367181,23.935708947719238,91.629396149482233,5.0397718276668284,96.128510720743506,99.999194376298163,8.2085945596734362,5.9055406126524595e-07,--,66.361669326046155,35.087141500503044,61673.807509613442,94.960228172333174,3.8714892792564908,0.00080562370185395451,132.72333865209231,3.652423834215033e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.6915571512076384e-05,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90047089841195904,Aqueous,
D2,,12:58:08,2025-08-30,1172,26,26,None,5260274.1050085742,6188557.5970139569,8,8,0,100,5.0331602096557617,24.997429540948243,0,85.000002384185791,25,5,D2,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",4,2,2025-Aug-30 12:37:26,57.366382481507223,0.034880046112526521,4.2273852715995764e-08,114.73276496301445,32.744519761497067,57.079631563054676,0.57079631563054678,43861.693125402526,1.0013547634009345,0.29352167316351896,--,0.000112747351030412,2135.4663948118796,--,--,--,--,4.0307788980420423,20.396199134494005,87.83503608819511,5.0147340765802939,96.035233305877554,99.999000227020616,8.0615577960840845,6.0164500837560489e-07,--,65.826678023234223,36.316981922573007,60516.738449878336,94.985265923419703,3.9647666941224506,0.00099977297938447836,131.65335604646845,3.68406560485515e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.5858944725529241e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90005327071963914,Aqueous,
D3,,12:58:54,2025-08-30,1218,27,27,None,4770562.4677915797,13052153.911431113,8,8,0,100,5.0331602096557617,24.965048572765458,56.999999284744263,85.000002384185791,25,5,D3,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",4,3,2025-Aug-30 12:37:26,471.77955512410927,0.047431218273247262,5.1359297805022019e-09,943.55911024821853,269.29002422071898,57.07962994493856,0.57079629944938559,6070066.4056414422,1.0125778691087586,4.9126139847280639,--,3.7354304266770865e-05,259.44181313700386,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,301.73109577083886,20.312469469909853,2133013.9563914193,100,100,100,603.46219154167773,8.0304174841636227e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.001118599070655001,2,1,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90072480080486783,Aqueous,
D4,,12:59:44,2025-08-30,1268,28,28,None,4465742.1885791719,4465742.1885791719,8,8,0,100,5.0331602096557617,24.965607020220943,0,100,25,5,D4,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",4,4,2025-Aug-30 12:37:26,41.470788387308318,0.053647750838069511,5.8428172627385287e-08,82.941576774616635,23.671372610035835,57.079630097604316,0.57079630097604317,20529.202160342484,1.0004345820906597,1.1614297053016605,--,0.00039956467205461767,2951.5027953984122,--,--,--,--,5.4686188609945408,37.579002797927188,179.3348925306006,9.4650980848086412,97.47807931009973,99.999304240548767,10.937237721989082,4.4308488934384246e-07,--,61.873892236555953,34.884582642225972,52353.745503017533,90.534901915191369,2.5219206899002677,0.00069575945122881625,123.74778447311191,3.9161305282421474e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.3905226967349948e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90071321225609524,Aqueous,
D5,,13:00:29,2025-08-30,1313,29,29,None,5348363.292574212,9724296.6848210227,8,8,0,100,5.0331602096557617,24.984179616506541,0,55.000001192092896,25,5,D5,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",4,5,2025-Aug-30 12:37:26,55.388481909363442,0.088222926455470793,4.3768131151689093e-08,110.77696381872688,31.615541769712785,57.079632226511997,0.57079632226512,40404.665425544714,1.0004635395966077,1.4144404117676115,--,3.4073484191226302e-05,2210.9500039537074,--,--,--,--,5.8759059222785268,9.4865106183179169,212.15826418945193,5.9263615785624708,89.003671892379629,99.997164737743134,11.751811844557054,4.125747369967957e-07,--,66.316818759186518,2.809167995722003,61576.323479632098,91.53959022243059,4.3246465134005039,0.0028349852759937872,132.63363751837304,3.6555588549943209e-08,--,--,--,--,--,--,--,--,--,--,1690.1217011994954,11.413941026912031,120188009.49609181,2.5340481990069406,6.6716815942198648,2.7698086944096102e-07,3380.2434023989908,1.4343643648747093e-09,--,--,--,--,--,--,--,--,--,--,0.0001279606810569391,4,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90032795008782118,Aqueous,
D6,,13:01:15,2025-08-30,1359,30,30,None,5304543.6018274184,8160836.6098414231,8,8,0,100,5.0331602096557617,25.007255269547151,0,64.999997615814209,25,5,D6,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",4,6,2025-Aug-30 12:37:26,53.392391408710878,0.075755957023113149,4.5432066745221838e-08,106.78478281742176,29.636136471491362,55.50629160741483,0.55506291607414826,37079.587529130011,1.0606069032742493,0.99289871595933343,--,193.35429345021834,2204.59213989303,--,--,--,--,--,--,--,--,--,--,--,--,--,30.336796492143112,10.754975035998141,9878.5090949898258,100,100,100,60.673592984286223,7.9959882738304203e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0020205623975883126,2,1,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89984966928028476,Aqueous,
D7,,13:01:54,2025-08-30,1398,31,31,None,5434107.8414482847,18113692.085054159,8,8,0,100,5.0331602096557617,25.032380479147378,0,30.000001192092896,25,5,D7,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",4,7,2025-Aug-30 12:37:26,391.72974609547754,0.028802558642475939,6.1964521450612378e-09,783.45949219095507,223.59789616503568,57.079631657723908,0.57079631657723906,3928697.4914384773,1.0121559169364229,2.3405044186232598,--,1.4856545579032348e-05,313.01418027555843,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,263.67943878951024,22.12291711745835,1556011.863313183,100,100,99.999999999999986,527.35887757902049,9.2056272442816683e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00090226307617014066,2,1,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89932940006124451,Aqueous,
D8,,13:02:40,2025-08-30,1444,32,32,None,5354325.6142884884,7139100.8190513179,8,8,0,100,5.0331602096557617,25.032531439321399,0,75,25,5,D8,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",4,8,2025-Aug-30 12:37:26,46.101548948114022,0.076257649136912173,5.265212001082731e-08,92.203097896228044,26.314593614916514,57.079630110764477,0.57079630110764479,26299.059934848246,1.0002785764627291,1.9916291587006272,--,0.0003580923602297588,2659.7251370353147,--,--,--,--,5.5338964136025481,28.692575445934594,184.38375318097584,8.4422629212895046,95.76838132872075,99.999211798796125,11.067792827205096,4.3863204268417742e-07,--,67.726190523098893,32.843079104272235,64681.943753262247,91.557737078710488,4.2316186712792554,0.00078820120387050878,135.45238104619779,3.5840555465366853e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00012348865316337109,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.899326275668902,Aqueous,
E1,,13:03:28,2025-08-30,1492,33,33,None,5412779.8314460823,6014199.9720397592,8,8,0,100,5.0331602096557617,25.013852089229761,0,89.999997615814209,25,5,E1,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,1,2025-Aug-30 12:37:26,46.20055367618707,0.051240800395675322,5.2513414383157843e-08,92.40110735237414,23.084030929589506,49.964836117294411,0.49964836117294409,26431.397723401624,1.0001075058852926,0.36797946070670395,--,852.33374881993336,2216.7918536226871,--,--,--,--,3.9948315470896762,16.489132626917229,86.013135464781527,4.2165155710408975,96.439258943604742,99.998504472474977,7.9896630941793525,6.0732193368615051e-07,--,58.591964934483265,32.393256299437908,46085.696614319437,95.783484428959113,3.5607410563952624,0.0014955275250156941,117.18392986896653,4.1407534678890263e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.8368051380173884e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.8997130189074537,Aqueous,
E2,,13:04:13,2025-08-30,1537,34,34,None,5155540.1728187827,8592566.6132600512,8,8,0,100,5.0331602096557617,24.98686110676524,0,60.000002384185791,25,5,E2,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,2,2025-Aug-30 12:37:26,50.854862096857161,0.072166139601832019,4.7673354681393001e-08,101.70972419371432,19.424146301268745,38.19525901825061,0.3819525901825061,33086.848004069485,0.99995987603946246,0.43067270565687676,--,1483.762396341669,1500.4270162650153,--,--,--,--,2.2444445506909361,19.866949966462254,22.320463877377684,1.2108498547686728,92.980636018513351,99.887345604577689,4.4888891013818721,1.0801879143195852e-06,--,64.666842821044511,34.910920556627126,58051.253426232783,96.410468681965796,2.7109807053083723,0.00012962907377908034,129.33368564208902,3.7490957842584242e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0001076321455080048,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90027234956383395,Aqueous,
E3,,13:05:00,2025-08-30,1584,35,35,None,3903981.9363283319,3903981.9363283319,8,8,0,100,5.0331602096557617,24.94023499281824,0,100,25,5,E3,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,3,2025-Aug-30 12:37:26,43.872247483875462,0.027657456845270451,5.5192976752237661e-08,87.744494967750924,25.042115193009401,57.079626937765667,0.57079626937765671,23419.334277379392,1.0005888843914212,1.9183503844480174,--,0.00087388299703057971,2788.076447284664,--,--,--,--,6.6058991950289689,17.472526067896705,279.0329018288769,21.375688353644687,94.105433417943715,99.99872686375565,13.211798390057938,3.6655720348686558e-07,--,90.78529846052929,26.303378471160659,128393.60243622867,78.624311646355309,5.894566582056286,0.0012731362443470064,181.57059692105858,2.6672159220787542e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00018619742600627933,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90123997297183689,Aqueous,
E4,,13:05:47,2025-08-30,1631,36,36,None,3103380.2981605679,3103380.2981605679,8,8,0,100,5.0331602096557617,24.94618940850896,0,100,25,5,E4,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,4,2025-Aug-30 12:37:26,28.688177588001906,0.058231014373052267,8.4418769619353567e-08,57.376355176003813,16.375105951189454,57.07963115104922,0.57079631151049215,8667.8631240537816,1.0022501186797459,4.9917451176960697,--,0.00032415697453509361,4264.4195436471518,--,--,--,--,8.6250627734902672,33.716152734573726,520.80507072924729,33.666660273406201,96.804211195900265,99.998339351165185,17.250125546980534,2.8078875692873447e-07,--,73.429329345399438,32.579890715899133,78152.029004771422,66.333339726593792,3.1957888040997484,0.0016606488348172152,146.85865869079888,3.298165291975895e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.8476186475298416e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90111630340998017,Aqueous,
E5,,13:06:34,2025-08-30,1678,37,37,None,5338685.8410464535,8213362.7570630712,8,8,0,100,5.0331602096557617,24.96992262135641,34.999999403953552,100,25,5,E5,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,5,2025-Aug-30 12:37:26,50.651154615526359,0.060839683118205277,4.7843695104175848e-08,101.30230923105272,17.194724694846222,33.947349918012407,0.33947349918012404,32777.574858159511,1.0000454901673648,0.41443093821453419,--,1637.0392111806802,1350.5888484372588,--,--,--,--,3.7343217753734432,7.4973376913750789,73.458098092956689,3.2820407001895027,97.449672693269918,99.999265658737102,7.4686435507468865,6.4893668619581446e-07,--,57.912634572673134,14.303717565328661,44845.170250419804,96.717959299810502,2.5503273067300847,0.00073434126289979135,115.82526914534627,4.1844727251334512e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.0848757216970559e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90062366619099254,Aqueous,
E6,,13:07:19,2025-08-30,1723,38,38,None,5637942.3327382552,12528761.071317168,8,8,0,100,5.0331602096557617,24.987063913577835,0,44.999998807907104,25,5,E6,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,6,2025-Aug-30 12:37:26,53.692126059088103,0.056345619306386679,4.5154383518304683e-08,107.38425211817621,16.270744097496078,30.303780631800926,0.30303780631800925,37568.467705184623,0.99994184518864426,0.29156799731266969,--,1634.9049281761252,1157.8077853827572,--,--,--,--,3.6122400793226332,10.215637023646492,67.961720127043478,2.5863977063512937,92.659178678133145,99.99928674288148,7.2244801586452665,6.7117212553597908e-07,--,62.191024350085875,22.456335835314182,52983.757409283658,94.508225899762962,3.0798969751982397,0.00071321583507338577,124.38204870017175,3.8983677746447626e-08,--,--,--,--,--,--,--,--,--,--,1678.6812676683535,17.75656994868643,118293084.20654087,2.9053763938857227,4.2609243466686229,4.1283429066961827e-08,3357.362535336707,1.4442496611359136e-09,--,--,--,--,--,--,--,--,--,--,8.7783384905071069e-05,4,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90026814461579796,Aqueous,
E7,,13:08:06,2025-08-30,1770,39,39,None,4779181.910331415,4779181.910331415,8,8,0,100,5.0331602096557617,25.021411947316949,0,100,25,5,E7,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,7,2025-Aug-30 12:37:26,38.138139801050414,0.053790900545729513,6.3627450827884877e-08,76.276279602100828,21.769108038369609,57.079627249596577,0.57079627249596576,16874.994129650036,1.0008599041175499,3.9395347818886703,--,0.0009509493625637777,3214.1444240271344,--,--,--,--,8.3753752179401459,35.686228196795412,486.21018759302297,22.817857040104752,94.27014858429915,99.998606787460986,16.750750435880292,2.8973419718085712e-07,--,85.952560937111727,35.859535895650986,112968.52194355348,77.182142959895259,5.729851415700856,0.0013932125390263537,171.90512187422345,2.8232231691546813e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.7201196742562625e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89955646306123938,Aqueous,
E8,,13:08:52,2025-08-30,1816,40,40,None,4928645.3090582434,4928645.3090582434,8,8,0,100,5.0331602096557617,25.057269178225496,0,100,25,5,E8,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,8,2025-Aug-30 12:37:26,32.329313149716107,0.058038850297070843,7.5130822727910643e-08,64.658626299432214,18.45345144042555,57.079627256441093,0.5707962725644109,11463.90283537402,1.0009251503847207,4.8683921934993375,--,0.0011214101758566641,3795.2379333743929,--,--,--,--,8.6858507373876428,16.219966058114252,529.43399240650547,29.644060377268378,91.341132094321495,99.995513429783998,17.371701474775286,2.7964191057431822e-07,--,87.028116425861484,17.277841428169346,116303.86627852819,70.355939622731626,8.6588679056784983,0.0044865702160098962,174.05623285172297,2.7909691659655926e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.6948227273701575e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89881453337536765,Aqueous,
F1,,13:09:43,2025-08-30,1867,41,41,None,5360823.6220200844,6701029.5524883857,8,8,0,100,5.0331602096557617,25.049162401569721,20.000000298023224,100,25,5,F1,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",6,1,2025-Aug-30 12:37:26,48.876574876247645,0.034870297000209986,4.9684514273452565e-08,97.75314975249529,27.898569317934367,57.079632499969065,0.57079632499969069,30153.423376322964,1.0002561752552204,0.31475932219314329,--,4.3750279897006974e-09,2509.8165014068545,--,--,--,--,4.0881761045141278,26.605197629776363,90.789495912234429,3.9354531449750478,95.381601692980439,99.998974365172856,8.1763522090282557,5.9400789496200326e-07,--,65.37378917208143,39.636499217474892,59547.034304067813,96.064546855024943,4.6183983070195644,0.0010256348271413262,130.74757834416286,3.7146521760948762e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.8867742423406987e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89898218119928164,Aqueous,
F2,,13:10:29,2025-08-30,1913,42,42,None,4960843.0596235776,7751317.194034121,8,8,0,100,5.0331602096557617,25.009844667251599,20.000000298023224,80.000001192092896,25,5,F2,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",6,2,2025-Aug-30 12:37:26,51.009137491514942,0.07029567074902475,4.7557996484875038e-08,102.01827498302988,15.769974659754538,30.915979832785407,0.30915979832785406,33322.179640036316,1.0000327065867529,0.45694796083171357,--,1707.8107379746193,1239.5944988579029,--,--,--,--,3.2983339878316555,11.535279079773684,54.939465848744113,2.6216745852058319,97.412348652170976,99.999393317838098,6.5966679756633111,7.3549021732416213e-07,--,59.479121714874616,24.744007859082494,47734.988735692365,97.378325414794176,2.5876513478290257,0.00060668216190506378,118.95824342974923,4.078561201940722e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00011753202699498421,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89979602676985826,Aqueous,
