Item,Series,Time Stamp,Date,Time (s),NodeNumber,Measurement ID,Image,Intensity (Cnt/s),Normalized Intensity (Cnt/s),Number Acqs,Number Unmarked Acqs,Number Marked Acqs,% Acqs Unmarked,Acq Time (s),DLS Temp (C),Attenuation Level (%),Laser Power (%),Set Temp (C),Ramp Rate (C/min),Well,Insert Info,Row,Col,Configuration,Radius (nm),Amplitude,Diffusion Coefficient (cm²/s),Diameter (nm),Polydispersity (nm),%PD,PD Index,Mw-R (kDa),Baseline,SOS,Viscosity from Sample Rh (cP),Lambda (1/s),Sigma (1/s²),D10 (nm),D50 (nm),D90 (nm),Span (D90 - D10)/D50,Range1 Radius (M) (nm),Range1 %Pd (M),Range1 Mw-R (M) (kDa),Range1 %Intensity (M),Range1 %Mass (M),Range1 %Number (M),Range1 Diameter (M) (nm),Range1 Diffusion Coefficient (M) (cm²/s),Range1 Particle Concentration (M) (1/mL),Range2 Radius (M) (nm),Range2 %Pd (M),Range2 Mw-R (M) (kDa),Range2 %Intensity (M),Range2 %Mass (M),Range2 %Number (M),Range2 Diameter (M) (nm),Range2 Diffusion Coefficient (M) (cm²/s),Range2 Particle Concentration (M) (1/mL),Range3 Radius (M) (nm),Range3 %Pd (M),Range3 Mw-R (M) (kDa),Range3 %Intensity (M),Range3 %Mass (M),Range3 %Number (M),Range3 Diameter (M) (nm),Range3 Diffusion Coefficient (M) (cm²/s),Range3 Particle Concentration (M) (1/mL),Range4 Radius (M) (nm),Range4 %Pd (M),Range4 Mw-R (M) (kDa),Range4 %Intensity (M),Range4 %Mass (M),Range4 %Number (M),Range4 Diameter (M) (nm),Range4 Diffusion Coefficient (M) (cm²/s),Range4 Particle Concentration (M) (1/mL),Range5 Radius (M) (nm),Range5 %Pd (M),Range5 Mw-R (M) (kDa),Range5 %Intensity (M),Range5 %Mass (M),Range5 %Number (M),Range5 Diameter (M) (nm),Range5 Diffusion Coefficient (M) (cm²/s),Range5 Particle Concentration (M) (1/mL),RMS Error,Number Unfiltered Peaks (M),Number Filtered Peaks (M),Pre-correction Internal Standard Rh (M) (nm),Internal Standard Viscosity (M) (cP),Mw-S (Da),1/Mw-S (1/Da),Particle Concentration (1/mL),Particle Concentration Calculation,Particle Material,Particle Shape,Particle Core Real RI,Particle Core Imaginary RI,Sample,Concentration (mg/mL),Mw-R Model,dn/dc (mL/g),Conformation Model for SLS,A2 (mol mL/g^2),Viscosity Calculation: Use Internal Standard,Internal Standard Rh (nm),Internal Standard Rh Range Minimum (nm),Internal Standard Rh Range Maximum (nm),Solvent,Rfr Idx @ 589nm & 20C,Viscosity (cP),Temp Model,
E12 ,,19:56:46,2025-06-11,4326,108,108,None,2453510.3225805233,2453510.3225805233,7,7,0,100,5.0331602096557617,25.080995422023413,0,100,25,0,E12,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,12,2025-Jun-11 18:39:14,16.923557919055604,0.063181409886204146,1.4572191610787801e-07,33.847115838111208,9.6599045990345047,57.079632103587606,0.57079632103587608,2521.1777846873169,1.0003721421942675,0.47572216662972988,--,0.00016443425683074789,7361.152087162548,--,--,--,--,4.5338875054054251,85.648659575771973,115.66151998933822,95.210491624401513,99.550030617777011,99.999999590797373,9.0677750108108501,5.4393349733253048e-07,--,--,--,--,--,--,--,--,--,--,403.34381404330219,26.535496250411018,4206665.3080270337,4.7895083755984889,0.44996938222298044,4.0920262526361733e-07,806.68762808660438,6.1142211717735084e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.1713678269407078e-05,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88532501044953638,Aqueous,
E13 ,,19:57:27,2025-06-11,4367,109,109,None,5335083.5953491712,8207821.2169828899,7,7,0,100,5.0331602096557617,25.069084771849443,0,64.999997615814209,25,0,E13,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,13,2025-Jun-11 18:39:14,69.50557757146106,0.067400688181462984,3.5469949789329205e-08,139.01115514292212,24.824142210735612,35.715323975565937,0.35715323975565938,68728.40255548626,1.0003832407211706,0.66981653547902853,--,1171.9264606303038,1048.0299591696878,--,--,--,--,3.4126873260893316,11.854833851180299,59.500120756358228,2.9765797946260757,97.084173316122801,99.999744553832542,6.8253746521786631,7.2240996931973716e-07,--,77.948408392820497,11.807345053521564,89873.005473197176,97.023420205373924,2.9158266838772033,0.000255446167465037,155.89681678564099,3.1628090904869891e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00012086883662788387,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88556755041576141,Aqueous,
E14 ,,19:58:10,2025-06-11,4410,110,110,None,2837681.1120550702,2837681.1120550702,7,7,0,100,5.0331602096557617,25.043091238694441,0,100,25,0,E14,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,14,2025-Jun-11 18:39:14,31.938566133490035,0.05325735416934721,7.7137798952787903e-08,63.87713226698007,18.230413703990809,57.079624763977186,0.57079624763977188,11142.326105608698,1.0011675421697284,6.2079059766985543,--,0.0016986548612372648,3896.6202062820125,--,--,--,--,5.0422234341513583,29.066811753983746,148.31115441987208,24.898052050348454,97.439581737463669,99.999654519652083,10.084446868302717,4.886079971305611e-07,--,96.963531161393206,18.717331893565799,149776.97171583283,75.101947949651546,2.5604182625363308,0.00034548034790563221,193.92706232278641,2.5408219603149155e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00012414690373268794,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.8860972575141407,Aqueous,
E15 ,,19:58:49,2025-06-11,4449,111,111,None,1686875.6043235436,1686875.6043235436,7,7,0,100,5.0331602096557617,25.001466407618832,0,100,25,0,E15,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,15,2025-Jun-11 18:39:14,15.720675938527108,0.054191425559926579,1.5654337327823802e-07,31.441351877054217,8.9733037729454637,57.07963072347502,0.57079630723475017,2121.6903793424744,1.0011467788962076,3.1422235137964125,--,0.00079163731826817222,7907.7984211440526,--,--,--,--,6.0967384137115221,33.83463217926321,231.286312503283,54.368354690098229,98.050719819115926,99.999618943898014,12.193476827423044,4.0365314609797998e-07,--,--,--,--,--,--,--,--,--,--,119.14879714656422,31.474515534533065,242556.6854351825,45.631645309901756,1.9492801808840705,0.00038105610198477192,238.29759429312844,2.0654573949276569e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00011726066075116658,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88694663098521986,Aqueous,
E16 ,,19:59:28,2025-06-11,4488,112,112,None,5349350.0126520395,5349350.0126520395,7,7,0,100,5.0331602096557617,24.991336642667807,0,100,25,0,E16,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,16,2025-Jun-11 18:39:14,85.705233795198438,0.059978632903925758,2.8706648621035717e-08,171.41046759039688,48.920232482750315,57.079632499049346,0.57079632499049349,112209.40016854696,1.0014489666767576,3.0017657241556543,--,7.7680476750555363e-08,1450.1182402815627,--,--,--,--,2.6422779527748541,48.4729445975576,32.698208144867131,7.6222485037153476,95.604397873414982,99.999960169862661,5.2845559055497082,9.311321804576695e-07,--,--,--,--,--,--,--,--,--,--,119.61354103139409,21.846690250793628,244776.15822287093,92.377751496284645,4.3956021265850103,3.9830137341052867e-05,239.22708206278818,2.0568825321346669e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00010662831172416846,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88715354327900475,Aqueous,
E17 ,,20:00:09,2025-06-11,4529,113,113,None,2230573.0948872566,2230573.0948872566,7,7,0,100,5.0331602096557617,25.048600308917063,0,100,25,0,E17,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,17,2025-Jun-11 18:39:14,32.222557054987121,0.041705311632630054,7.6469056723850917e-08,64.445114109974242,18.392510643917422,57.079612311744796,0.57079612311744798,11375.524457988116,1.0027002603393318,11.329885997967665,--,0.0043944497246471695,3862.8374209242743,--,--,--,--,5.0134785649443163,12.554498774314391,146.34041075935059,31.447179179335293,96.405038719801695,99.999632652746456,10.026957129888633,4.914808174217655e-07,--,--,--,--,--,--,--,--,--,--,106.58636886129946,7.0422964594349411,186893.85323383796,68.552820820664707,3.5949612801983051,0.00036734725354384935,213.17273772259892,2.3117670388337987e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00019807445135808842,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88598494629493696,Aqueous,
E18 ,,20:00:51,2025-06-11,4571,114,114,None,1662884.0038922785,1662884.0038922785,7,7,0,100,5.0331602096557617,25.053468542119656,0,100,25,0,E18,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,18,2025-Jun-11 18:39:14,14.205637217686281,0.036876816093163442,1.7347653950812478e-07,28.411274435372562,8.1085215965291191,57.07960489399138,0.57079604893991376,1673.8103495646451,1.0013602634579406,5.4767168108481732,--,0.013632146564657353,8763.1725773324615,--,--,--,--,4.9859046610762441,31.015861641299235,144.46412049821532,50.507530635867987,98.23973005375818,99.999941413322574,9.9718093221524882,4.9426231617916554e-07,--,--,--,--,--,--,--,--,--,--,116.2981456153187,12.287951515425014,229195.3864007807,24.042608734624253,0.88312037437009139,5.0214414819399138e-05,232.59629123063741,2.1189888910038134e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00052357083125080972,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.885885719750794,Aqueous,
E19 ,,20:01:33,2025-06-11,4613,115,115,None,2397921.17553662,2397921.17553662,7,7,0,100,5.0331602096557617,25.035056704685132,0,100,25,0,E19,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,19,2025-Jun-11 18:39:14,82.682724729316305,0.017810427606253804,2.9790368516822426e-08,165.36544945863261,47.194990798356912,57.079626914645296,0.57079626914645298,103168.1777010951,1.0098210810386108,12.62759700710442,--,0.00047363831306279717,1504.8622063138296,--,--,--,--,2.23504790759889,16.662942963185241,22.102428662740763,34.055585815361816,99.757593601025363,99.999998808451195,4.4700958151977801,1.1020563949823689e-06,--,--,--,--,--,--,--,--,--,--,134.83173210454214,19.973812793360491,323941.24350972869,65.944414184638205,0.24240639897463295,1.191548809550455e-06,269.66346420908428,1.8268317118046886e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0010803091475299008,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.8862610978510983,Aqueous,
E20 ,,20:02:12,2025-06-11,4652,116,116,None,716332.10961888696,716332.10961888696,7,7,0,100,5.0331602096557617,24.981457109645884,0,100,25,0,E20,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,20,2025-Jun-11 18:39:14,9.1883591391422819,0.013374338541857352,2.6769401421332238e-07,18.376718278284564,5.2446816288845435,57.079632494362052,0.57079632494362054,603.8969559379193,1.0018737882529534,2.1214543350463155,--,4.2961713523684431e-06,13522.580706052066,--,--,--,--,2.3089174302295183,41.605539141791887,23.849629516740794,54.640814250443533,99.830548234137069,99.999999340777208,4.6178348604590367,1.0652909063734516e-06,--,--,--,--,--,--,--,--,--,--,131.63688178827428,28.44181173418956,306265.68060517829,45.359185749556474,0.16945176586292451,6.5922279121429908e-07,263.27376357654856,1.868525529149812e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00032589082979526599,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.887355423508847,Aqueous,
E21 ,,20:02:54,2025-06-11,4694,117,117,None,707690.90514936682,707690.90514936682,7,7,0,100,5.0331602096557617,24.926845842842557,0,100,25,0,E21,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,21,2025-Jun-11 18:39:14,306.93769083818466,0.0084862977911940168,8.0020320064494045e-09,613.87538167636933,0.00013249502021736624,4.3166748226830401e-05,4.3166748226830401e-07,2220131.8417559727,1.0004976188965986,2.9741733792213805,--,322.52342849386275,0.21190242897595954,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,112.53090023905521,12.932763809814613,212199.52095237293,18.546530470529309,0.34450318501814448,84.721913063489765,225.06180047811043,2.1826229247745748e-08,--,--,--,--,--,--,--,--,--,--,9295.1760093336143,22.87967999398742,6487955037.6189146,57.535414213140804,99.070572336097641,2.2003351324865821,18590.352018667229,2.64236548464122e-10,--,0.0011663434892106078,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88847277345548503,Aqueous,
E22 ,,20:03:37,2025-06-11,4737,118,118,None,3921019.4311963543,3921019.4311963543,7,7,0,100,5.0331602096557617,24.911647809538881,0,100,25,0,E22,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,22,2025-Jun-11 18:39:14,18.092551962544007,0.054724778304851875,1.3569890506784366e-07,36.185103925088015,8.8823150834418527,49.093765776273074,0.49093765776273074,2947.6557125444724,1.000077034825644,0.1211705773040905,--,2409.6281217312662,5605.4239418661264,--,--,--,--,3.1046412127631298,14.478466005224622,47.685569513357542,5.7036388947372645,92.033412096044515,99.940119357566573,6.2092824255262595,7.9079652782654853e-07,--,17.796666785649617,32.420013222151283,2836.0969655869953,90.591452855203556,7.4542449382870934,0.059880504328961741,35.593333571299233,1.3795501824982165e-07,--,500.80805426017531,15.908907937152728,6980227.48353865,3.7049082500591699,0.51234296566839932,1.3810445626108598e-07,1001.6161085203506,4.902356242706943e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.6073034915066351e-05,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88878415242510755,Aqueous,
E23 ,,20:04:19,2025-06-11,4779,119,119,None,2745062.2651773156,2745062.2651773156,7,7,0,100,5.0331602096557617,24.958252527920212,0,100,25,0,E23,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,23,2025-Jun-11 18:39:14,17.950983152221603,0.040736900233145544,1.3693750281049885e-07,35.901966304443206,10.246355041579701,57.079631542696973,0.57079631542696974,2893.9719656849247,1.0013448821616375,0.91351818490174563,--,0.00037315742300035582,6917.4067774960431,--,--,--,--,5.1205507240037438,71.617981088041333,153.75803067542768,89.548460905319843,98.938371994649316,99.999998417926861,10.241101448007488,4.8005828637442599e-07,--,--,--,--,--,--,--,--,--,--,413.18720310577487,30.521448568384059,4450810.3175674761,10.451539094680157,1.0616280053506704,1.5820731243829218e-06,826.37440621154974,5.9492713892915031e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0001830419681229813,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88782989814100577,Aqueous,
E24 ,,20:05:02,2025-06-11,4822,120,120,None,2391101.2120923176,2391101.2120923176,7,7,0,100,5.0331602096557617,25.036579832454272,0,100,25,0,E24,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,24,2025-Jun-11 18:39:14,18.798821193714577,0.053889256522753004,1.3103203331925423e-07,37.597642387429154,10.730297898660494,57.079631685885658,0.57079631685885657,3223.958740891886,1.0006332223563479,0.71194926473907028,--,0.00030365689139456387,6619.0916299739556,--,--,--,--,4.5130370097492012,84.95923537609103,114.42079948500107,92.521471476199778,99.274727086311913,99.999999355895355,9.0260740194984024,5.4580712715103545e-07,--,--,--,--,--,--,--,--,--,--,395.83138617402011,24.356722175876012,4025622.8729117992,7.4785285238002288,0.72527291368807711,6.4410464743778837e-07,791.66277234804022,6.2229723338173801e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00012289317070627507,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88623003424210145,Aqueous,
F1 ,,20:05:50,2025-06-11,4870,121,121,None,5544205.1540636728,13860512.678621449,7,7,0,100,5.0331602096557617,24.992612010026754,0,40.000000596046448,25,0,F1,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",6,1,2025-Jun-11 18:39:14,72.738304065295765,0.063876271014926239,3.3825270658726095e-08,145.47660813059153,26.816883717917314,36.867622997979602,0.36867622997979604,76442.014727639864,1.0003520440456077,0.49241748545179143,--,1088.842758961566,1029.3076382365034,--,--,--,--,3.9694835927629293,6.3476325043372306,84.741568224676868,2.8486963163347272,90.07285560690562,99.99903594941874,7.9389671855258586,6.1982692830651257e-07,--,96.847282516767578,16.982434706683623,149357.16018153113,97.151303683665276,9.9271443930943857,0.00096405058124575415,193.69456503353516,2.5404872065866874e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00013134963263387013,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88712748788507767,Aqueous,
F2 ,,20:06:32,2025-06-11,4912,122,122,None,5271644.2450731173,5549099.2749721427,7,7,0,100,5.0331602096557617,24.909656673794963,0,94.999998807907104,25,0,F2,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",6,2,2025-Jun-11 18:39:14,37.295737708522033,0.05787644213021538,6.5825494047589131e-08,74.591475417044066,21.288268139826037,57.079627452875648,0.57079627452875648,16015.734400304709,1.0007617604449934,4.4946953816833872,--,0.00094571075443095206,3325.1787240063845,--,--,--,--,5.7210574317034304,11.396938664064427,199.30661890605856,18.351457776792543,98.457070107273054,99.999187275407522,11.442114863406861,4.2911828623293332e-07,--,70.595306551008974,10.583046184787566,71276.167662940279,81.648542223207471,1.5429298927269313,0.00081272459247247681,141.19061310201795,3.4775829732517463e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.4120492540144603e-05,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88882496079945461,Aqueous,
F3 ,,20:07:11,2025-06-11,4951,123,123,None,3300349.1309437989,3300349.1309437989,7,7,0,100,5.0331602096557617,24.85863579770766,0,100,25,0,F3,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",6,3,2025-Jun-11 18:39:14,18.819397115642818,0.056029799206499149,1.3027529731000301e-07,37.638794231285637,10.742042277360628,57.079630188746933,0.57079630188746933,3232.2213129028278,1.0014341048020203,4.3204205398998372,--,0.00085709667257427352,6580.8648087173451,--,--,--,--,6.7403813314973053,28.021227023815598,292.50586161024563,48.544202098919769,97.0844457116428,99.999239017816762,13.480762662994611,3.6373350910856571e-07,--,--,--,--,--,--,--,--,--,--,106.86856051483667,19.100283152562543,188053.66112471002,51.455797901080238,2.9155542883572023,0.00076098218323301632,213.73712102967335,2.2941289211947499e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.4150249247786106e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88987172407161963,Aqueous,
F4 ,,20:07:53,2025-06-11,4993,124,124,None,6015303.7295829505,7519129.5499349264,7,7,0,100,5.0331602096557617,24.867527246882116,0,80.000001192092896,25,0,F4,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",6,4,2025-Jun-11 18:39:14,82.791959536572591,0.044088071327171886,2.9619770787706342e-08,165.58391907314518,47.25734624228344,57.079632499105109,0.57079632499105104,103487.37191665762,1.000462976576824,1.8318189538320806,--,7.5447937718668768e-08,1496.2446664985778,--,--,--,--,4.6791570118411574,15.02286132468846,124.51935173263929,5.5131495669991981,85.788662770409232,99.998894961263417,9.3583140236823148,5.2408561164597781e-07,--,--,--,--,--,--,--,--,--,--,117.41569004763663,25.184659270683646,234381.79045948962,78.809386139801177,10.195902932281143,0.0010813689615582491,234.83138009527326,2.0885444386039263e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00016277759451002066,6,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88968915283100025,Aqueous,
F5 ,,20:08:33,2025-06-11,5033,125,125,None,1943479.9707688554,1943479.9707688554,7,7,0,100,5.0331602096557617,24.916349187473337,0,100,25,0,F5,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",6,5,2025-Jun-11 18:39:14,28.017213680707496,0.051454391351412124,8.7640563713645177e-08,56.034427361414991,15.992122590172459,57.079632444622966,0.57079632444622963,8200.938170085934,1.0029127330543748,15.957133748890836,--,1.3815134797315153e-05,4427.1688252410668,--,--,--,--,4.4608834101061214,29.059548064274864,111.35087015665297,30.097052070112973,98.082026881570272,99.999864168515401,8.9217668202122429,5.5043904422609493e-07,--,--,--,--,--,--,--,--,--,--,106.73213497260572,18.953963208744153,187492.43903700321,69.902947929887034,1.9179731184297235,0.00013583148458844768,213.46426994521144,2.3005671171977214e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00062195193071828243,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.8886878102314506,Aqueous,
F6 ,,20:09:12,2025-06-11,5072,126,126,None,1648143.3723276909,1648143.3723276909,7,7,0,100,5.0331602096557617,24.970306068786044,0,100,25,0,F6,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",6,6,2025-Jun-11 18:39:14,13.168338864672274,0.049993674293196927,1.8673160168052055e-07,26.336677729344547,7.516439376283377,57.079632089726317,0.57079632089726318,1401.7071116369486,1.0011877041084354,3.8024307819274656,--,0.00021807795594997926,9432.7590226250086,--,--,--,--,5.6875879003216827,30.533466670457472,196.58911898351971,56.821379871657214,98.181002343544918,99.999840007565126,11.375175800643365,4.3233529762819601e-07,--,--,--,--,--,--,--,--,--,--,121.20549973281618,21.952989101383345,252466.75437833185,43.178620128342793,1.8189976564550807,0.00015999243486403575,242.41099946563236,2.0287404557487633e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00021235537259434503,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88758337999197012,Aqueous,
F7 ,,20:09:52,2025-06-11,5112,127,127,None,1761386.6783402874,1761386.6783402874,7,7,0,100,5.0331602096557617,25.033462444626114,0,100,25,0,F7,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",6,7,2025-Jun-11 18:39:14,5.8754695918263415,0.032591275727698148,4.1920824501898237e-07,11.750939183652683,3.353695771814956,57.079620946050838,0.57079620946050835,212.12140398192028,1.0021525119651311,2.1689404652054267,--,0.013787336398856971,21176.325748249255,--,--,--,--,3.0650417275469568,21.912316064704029,46.274584291992547,68.630158709977238,99.89735000485048,99.999997330171453,6.1300834550939136,8.0359274528479764e-07,--,--,--,--,--,--,--,--,--,--,100.93217700143937,13.257348483905975,164515.6472854132,31.369841290022752,0.10264999514951591,2.6698285504714177e-06,201.86435400287874,2.4402974050750854e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0002850317543567382,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88629361416316155,Aqueous,
F8 ,,20:10:34,2025-06-11,5154,128,128,None,4114010.7776260292,4114010.7776260292,7,7,0,100,5.0331602096557617,25.087340923891929,0,100,25,0,F8,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",6,8,2025-Jun-11 18:39:14,250.25857101839509,0.018060398285776564,9.8559887292572182e-09,500.51714203679018,1.5832325563253632e-06,6.3263869440419243e-07,6.3263869440419239e-09,1376984.8021083693,1.0095731919463238,5.7505632144133676,--,397.2475083322459,0.03159650581688403,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,172.32638869605699,18.98119950617,575167.80507641507,100.00000000000001,100,100,344.65277739211399,1.4313220824859987e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0016694316814165257,3,1,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88519584140240248,Aqueous,
F9 ,,20:11:14,2025-06-11,5194,129,129,None,1758313.6624138691,1758313.6624138691,7,7,0,100,5.0331602096557617,25.082076030625185,0,100,25,0,F9,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",6,9,2025-Jun-11 18:39:14,709.74203468973519,0.04230633728327169,3.4747885695231881e-09,1419.4840693794704,405.11805897845545,57.079620365947946,0.57079620365947947,15782786.110258233,1.0839540000601418,4.3289253505728018,--,0.00012002019647539106,175.52911812529797,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,281.68174402257517,0,1816034.3796205674,100,100,100,563.36348804515035,8.7552834423389905e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0017145015981223726,2,1,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88530301130964584,Aqueous,
